ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
bnn2554	With a new day dawning on the sport , Mr. Jones does n't see a place for this sort of luxury . When he sells it , he says , the Cowboys will move to a more practical -- read affordable -- grass practice field near Texas Stadium .	he	100	Jones	42	TRUE	Texas Stadium	214	FALSE	unk
bnn2555	With a new day dawning on the sport , Mr. Jones does n't see a place for this sort of luxury . `` It 's just not cost efficient , '' he says .	he	133	Mr. Jones	38	FALSE	Jones	42	TRUE	unk
bnn2556	And as for Tom Landry , well , in Mr. Jones 's mind , he had played out his winning years . After posting losing seasons in each of the last three years , the Cowboys needed a change , he says .	he	185	Tom Landry	11	FALSE	Jones	38	TRUE	unk
bnn2557	So it was n't surprising that Mr. Jones returned to his Arkansas roots when he went looking for a replacement for Mr. Landry . He tapped Jimmy Johnson , a teammate on the 1964 University of Arkansas squad and the head coach at the University of Miami , where he led the Hurricanes to five winning seasons and a national championship in 1987 .	He	127	Jones	34	TRUE	Arkansas	56	FALSE	unk
bnn2558	So it was n't surprising that Mr. Jones returned to his Arkansas roots when he went looking for a replacement for Mr. Landry .	he	76	Mr. Jones	30	FALSE	Jones	34	TRUE	unk
bnn2559	So it was n't surprising that Mr. Jones returned to his Arkansas roots when he went looking for a replacement for Mr. Landry .	his	52	Mr. Jones	30	FALSE	Jones	34	TRUE	unk
bnn2560	Whatever Mr. Johnson 's talents , in the hearts and minds of many Dallas fans , he is no Tom Landry .	he	80	Johnson	13	TRUE	Dallas	66	FALSE	unk
bnn2561	Mr. Jones is attacking the problem on several fronts . To try to draw more fans , he has dropped end-zone ticket prices from $ 25 to $ 19 .	he	82	Mr. Jones	0	FALSE	Jones	4	TRUE	unk
bnn2562	Mr. Jones is attacking the problem on several fronts . He continues to reshuffle the team , trading famed running back Herschel Walker to the Minnesota Vikings this month for a slew of players and future draft picks .	He	55	Jones	4	TRUE	Minnesota Vikings	142	FALSE	unk
bnn2563	Mr. Jones has also beefed up his marketing staff to sell the 118 luxury suites topping Texas Stadium -LRB- his deal with Bum Bright included operating rights for the stadium -RRB- .	his	107	Mr. Jones	0	FALSE	Jones	4	TRUE	unk
bnn2564	Mr. Jones has also beefed up his marketing staff to sell the 118 luxury suites topping Texas Stadium -LRB- his deal with Bum Bright included operating rights for the stadium -RRB- .	his	29	Jones	4	TRUE	Bum Bright	121	FALSE	unk
bnn2565	Mr. Jones has been taking prospective suite owners onto the field during practice to let them rub elbows with players , and promises those who actually buy one of the rooms an insider 's look at the team 's strategy before game time . The sales job seems to be paying off : When he bought the team , only six of the suites had been sold .	he	279	Mr. Jones	0	FALSE	Jones	4	TRUE	unk
bnn2566	Mr. Jones is currently trying to jack up the price for those local rights . He is also trying to get more stations in Mexico , where the Cowboys have a following , to pick up the games .	He	76	Jones	4	TRUE	Cowboys	137	FALSE	unk
bnn2567	Mr. Jones , whose twangy voice and folksy ways belie an intense businessman who works 16-hour days , is resigned to the hefty salaries he pays his players these days . He calls the contracts `` critical to winning in the NFL '' and has played his part in the bidding wars .	his	243	Mr. Jones	0	FALSE	Jones	4	TRUE	unk
bnn2568	Mr. Jones , whose twangy voice and folksy ways belie an intense businessman who works 16-hour days , is resigned to the hefty salaries he pays his players these days . He calls the contracts `` critical to winning in the NFL '' and has played his part in the bidding wars .	He	168	Mr. Jones	0	FALSE	Jones	4	TRUE	unk
bnn2569	Mr. Jones , whose twangy voice and folksy ways belie an intense businessman who works 16-hour days , is resigned to the hefty salaries he pays his players these days .	his	143	Mr. Jones	0	FALSE	Jones	4	TRUE	unk
bnn2570	Mr. Jones , whose twangy voice and folksy ways belie an intense businessman who works 16-hour days , is resigned to the hefty salaries he pays his players these days .	he	135	Mr. Jones	0	FALSE	Jones	4	TRUE	unk
bnn2571	Besides , to a large extent , Mr. Jones may already be getting what he wants out of the team , even though it keeps losing . Owning the Cowboys has bought him entree to a glitzy life that drilling for oil in Arkansas just did n't provide .	him	155	Mr. Jones	30	FALSE	Jones	34	TRUE	unk
bnn2572	Besides , to a large extent , Mr. Jones may already be getting what he wants out of the team , even though it keeps losing .	he	68	Mr. Jones	30	FALSE	Jones	34	TRUE	unk
bnn2573	A few weeks ago , Mr. Jones even entertained Elizabeth Taylor in his private suite at Texas Stadium . `` You 're in the catbird seat every day in this job , '' he says .	he	160	Jones	22	TRUE	Texas Stadium	86	FALSE	unk
bnn2574	A few weeks ago , Mr. Jones even entertained Elizabeth Taylor in his private suite at Texas Stadium .	his	65	Jones	22	TRUE	Elizabeth Taylor	45	FALSE	unk
bnn2575	Mr. Goldberg contends that even as `` propaganda '' the film fails because it presents only one view . But his complaint that `` Days of Rage '' does n't contain balanced comments from Israelis about how badly the Palestinians are behaving is irrelevant .	his	107	Goldberg	4	TRUE	Rage	137	FALSE	unk
bnn2576	Mr. Asman is also annoyed that Mr. Castro has resisted collaboration with U.S. officials , even though by his own account that collaboration has been devised essentially as a mechanism for acts directly hostile to the Cuban regime , such as facilitating defections .	his	106	Asman	4	TRUE	U.S.	74	FALSE	unk
bnn2577	Mr. Lloyd said both Qintex Entertainment and Qintex Australia had attempted to secure a loan that would allow the company to make the $ 5.9 million payment but the request was turned down by an unidentified lender on Oct. 14 . At that point , he said , Qintex Australia stated it would `` endeavor to arrange '' the financing .	he	243	Lloyd	4	TRUE	Qintex Entertainment	20	FALSE	unk
bnn2578	Qintex said Mr. Evans , the former president , resigned for `` personal reasons '' and that Mr. Kimmel , an attorney , resigned because his participation in evaluating the company 's role in buying MGM\/UA was no longer necessary .	his	136	Qintex	0	FALSE	Kimmel	96	TRUE	unk
bnn2579	The ministry has never even suggested that Japanese banks be cautious about leveraged buy-outs in general , Mr. Utsumi said . `` There are no facts -LCB- behind the assertions -RCB- that we sent any kind of signal , '' he declared in an interview .	he	219	Mr. Utsumi	108	FALSE	Utsumi	112	TRUE	unk
bnn2580	The ministry inquired about that deal -- which Mr. Utsumi declined to identify -- because the large presence of Japanese banks in the deal was `` being strongly criticized in the U.S. Congress '' and it was `` necessary for us to grasp the situation . '' He said the inquiry was n't made in a way that the banks could have interpreted as either encouraging or discouraging participation , and he added that none of the Japanese banks changed their posture on the deal as a result of the inquiry .	he	393	Mr. Utsumi	47	FALSE	Utsumi	51	TRUE	unk
bnn2581	The ministry inquired about that deal -- which Mr. Utsumi declined to identify -- because the large presence of Japanese banks in the deal was `` being strongly criticized in the U.S. Congress '' and it was `` necessary for us to grasp the situation . '' He said the inquiry was n't made in a way that the banks could have interpreted as either encouraging or discouraging participation , and he added that none of the Japanese banks changed their posture on the deal as a result of the inquiry .	He	255	Utsumi	51	TRUE	U.S. Congress	179	FALSE	unk
bnn2582	In general , Mr. Utsumi said , Japanese banks are becoming more `` independent '' in their approach to overseas deals . `` Each Japanese bank has its own judgment on the profits and risks in that -LCB- UAL -RCB- deal , '' he said .	he	222	Utsumi	17	TRUE	UAL -RCB-	202	FALSE	unk
bnn2583	Mr. Barre 's rule is crumbling fast . Desperate , he has called in the Libyans to help fight the rebels of the Somali National Movement in the north , which is only one of several groups picking away at the regime in the capital of Mogadishu .	he	50	Barre	4	TRUE	Desperate	38	FALSE	unk
bnn2584	Mr. Barre 's rule is crumbling fast . Mutinies wrack his armed forces -LRB- really just an armed gang -RRB- , which control less than half the country .	his	53	Mr. Barre	0	FALSE	Barre	4	TRUE	unk
bnn2585	Seventy years old and a self-declared `` scientific socialist , '' President Barre has a power base , composed only of his minority Mareham clan , that according to observers is `` narrowing . ''	his	119	President Barre	67	FALSE	Barre	77	TRUE	unk
bnn2586	Mr. Mengistu is in an increasingly weak position : Half his army is tied down defending the northern city of Asmara from the Eritreans . The weaker he gets , the more he turns toward the U.S. for help .	he	167	Mengistu	4	TRUE	U.S.	187	FALSE	unk
bnn2587	Mr. Mengistu is in an increasingly weak position : Half his army is tied down defending the northern city of Asmara from the Eritreans . The weaker he gets , the more he turns toward the U.S. for help .	he	148	Mengistu	4	TRUE	Asmara	109	FALSE	unk
bnn2588	Mr. Mengistu is in an increasingly weak position : Half his army is tied down defending the northern city of Asmara from the Eritreans .	his	56	Mengistu	4	TRUE	Asmara	109	FALSE	unk
bnn2589	Because the U.S. is still perceived to be tied to Mr. Barre , when he goes the runway could go too .	he	67	Mr. Barre	50	FALSE	Barre	54	TRUE	unk
bnn2590	It is a certainty that Mr. Barre 's days are numbered . The U.S. should take care , however , that its own position in the country does not go down with him .	him	153	Barre	27	TRUE	U.S.	60	FALSE	unk
bnn2591	Through a separate agreement between Peter Dauchy , president , and a group of selling shareholders , the company said , Mr. Dauchy will on Oct. 30 buy 231,405 shares from the group , boosting his stake to about 717,000 shares , or 50.7 % of the total after the buy-back .	his	193	Peter Dauchy	37	FALSE	Dauchy	125	TRUE	unk
bnn2592	Adm. Goupil rejected Dassault 's proposal to renovate the Crusaders , saying the cost was impossible to estimate . Even modernized , he said , the Crusaders represent an obsolete and dangerous protection for the aircraft carriers France has sent to meet such crises as the wars in Lebanon and the Persian Gulf .	he	133	Goupil	5	TRUE	Lebanon	281	FALSE	unk
bnn2593	Mr. Eddington sees alliances with other carriers -- particularly Cathay 's recent link with AMR Corp. 's American Airlines -- as an important part of Cathay 's strategy . But he emphasizes that Cathay has n't any interest in swapping equity stakes with the U.S. carrier or with Lufthansa , the West German airline with which it has cooperated for about a decade .	he	175	Eddington	4	TRUE	U.S.	257	FALSE	unk
bnn2594	And Mr. Eddington emphatically rules out a move to London : `` Our lifeblood is Hong Kong traffic rights . '' He says the airline is putting its faith in the Sino-British agreement on Hong Kong 's return to China .	He	110	Eddington	8	TRUE	Hong Kong	80	FALSE	unk
bnn2595	Mr. Eddington acknowledges that the carrier will have to evolve and adapt to local changes , but he feels that the Sino-British agreement is firm ground to build on for the foreseeable future . `` We 're confident that it protects our route structure , '' he says , `` and our ability to grow and prosper .	he	256	Mr. Eddington	0	FALSE	Eddington	4	TRUE	unk
bnn2596	Mr. Eddington acknowledges that the carrier will have to evolve and adapt to local changes , but he feels that the Sino-British agreement is firm ground to build on for the foreseeable future .	he	97	Mr. Eddington	0	FALSE	Eddington	4	TRUE	unk
bnn2597	`` People are naturally suspicious of them , '' says Mr. Mullins of Morgan Stanley . Among his favorites in his firm 's index are Legent , Silicon Graphics and Novell .	his	108	Mullins	57	TRUE	Morgan Stanley	68	FALSE	unk
bnn2598	`` People are naturally suspicious of them , '' says Mr. Mullins of Morgan Stanley . Among his favorites in his firm 's index are Legent , Silicon Graphics and Novell .	his	91	Mullins	57	TRUE	Novell	160	FALSE	unk
bnn2599	These new products could account for as much as 35 % of the company 's business in 1990 , Mr. Conner estimated . `` We 're not afraid of obsoleting some of our old stuff to stay ahead of the competition , '' he said .	he	208	Mr. Conner	90	FALSE	Conner	94	TRUE	unk
bnn2600	Mr. Cane stresses that he is n't using the telephone to lure clients to his doorstep . `` We will only deal with clients on the phone , '' he says .	he	139	Mr. Cane	0	FALSE	Cane	4	TRUE	unk
bnn2601	Mr. Cane stresses that he is n't using the telephone to lure clients to his doorstep .	his	72	Mr. Cane	0	FALSE	Cane	4	TRUE	unk
bnn2602	Mr. Cane stresses that he is n't using the telephone to lure clients to his doorstep .	he	23	Mr. Cane	0	FALSE	Cane	4	TRUE	unk
bnn2603	If the matter requires further legal work or litigation , Mr. Cane says , his lawyers may refer the client to a law firm . But he says Cane & Associates does n't receive referral fees .	he	127	Cane	62	TRUE	Associates	142	FALSE	unk
bnn2604	If the matter requires further legal work or litigation , Mr. Cane says , his lawyers may refer the client to a law firm .	his	74	Mr. Cane	58	FALSE	Cane	62	TRUE	unk
bnn2605	Mr. Garcia , who represents New York 's 18th congressional district , which includes the Bronx , said he has n't decided whether he will resign .	he	129	Mr. Garcia	0	FALSE	Garcia	4	TRUE	unk
bnn2606	Mr. Garcia , who represents New York 's 18th congressional district , which includes the Bronx , said he has n't decided whether he will resign .	he	102	Mr. Garcia	0	FALSE	Garcia	4	TRUE	unk
bnn2607	Mr. Rubenstein said the five , who were n't on Shea & Gould 's management committee , `` are leaving on good terms . '' He said Shea & Gould held a number of discussions with the five partners during the past few weeks to get them to stay but that the five were firmly committed to running their own firm .	He	120	Rubenstein	4	TRUE	Shea	47	FALSE	unk
bnn2608	Nevertheless , Mr. Lupel anticipates no legal action to reverse the Illinois Supreme Court 's decision to institute the changes . `` There 's no constitutional right involved in the rule change , '' he says .	he	199	Mr. Lupel	15	FALSE	Lupel	19	TRUE	unk
bnn2609	In his first year of operating the store he bought for $ 220,000 , Mr. Ortiz was robbed at least twice at gunpoint .	his	3	Mr. Ortiz	67	FALSE	Ortiz	71	TRUE	unk
bnn2610	In his first year of operating the store he bought for $ 220,000 , Mr. Ortiz was robbed at least twice at gunpoint .	he	41	Mr. Ortiz	67	FALSE	Ortiz	71	TRUE	unk
bnn2611	In his first year of operating the store he bought for $ 220,000 , Mr. Ortiz was robbed at least twice at gunpoint . The second time he identified two robbers , who were arrested and charged .	he	133	Mr. Ortiz	67	FALSE	Ortiz	71	TRUE	unk
bnn2612	In his first year of operating the store he bought for $ 220,000 , Mr. Ortiz was robbed at least twice at gunpoint . The first time he was shot in the hand as he chased the robbers outside .	he	159	Mr. Ortiz	67	FALSE	Ortiz	71	TRUE	unk
bnn2613	In his first year of operating the store he bought for $ 220,000 , Mr. Ortiz was robbed at least twice at gunpoint . The first time he was shot in the hand as he chased the robbers outside .	he	132	Mr. Ortiz	67	FALSE	Ortiz	71	TRUE	unk
bnn2614	Two weeks later -- perhaps in retaliation -- Mr. Ortiz was shot three times in the back , during what police classified as a third robbery attempt . For providing what his customers described as very personal and helpful service .	his	168	Mr. Ortiz	45	FALSE	Ortiz	49	TRUE	unk
bnn2615	Two weeks later -- perhaps in retaliation -- Mr. Ortiz was shot three times in the back , during what police classified as a third robbery attempt . That was his reward for working until 11 p.m. seven days a week to cover his $ 3,000 a month rent .	his	222	Mr. Ortiz	45	FALSE	Ortiz	49	TRUE	unk
bnn2616	Two weeks later -- perhaps in retaliation -- Mr. Ortiz was shot three times in the back , during what police classified as a third robbery attempt . That was his reward for working until 11 p.m. seven days a week to cover his $ 3,000 a month rent .	his	158	Mr. Ortiz	45	FALSE	Ortiz	49	TRUE	unk
bnn2617	You may be hearing more about the 38-year-old Mr. McDonough and his preoccupation with clean air . After years of relative obscurity , he is starting to attract notice for the ecological as well as the aesthetic quality of his architecture .	his	223	Mr. McDonough	46	FALSE	McDonough	50	TRUE	unk
bnn2618	You may be hearing more about the 38-year-old Mr. McDonough and his preoccupation with clean air . After years of relative obscurity , he is starting to attract notice for the ecological as well as the aesthetic quality of his architecture .	he	135	Mr. McDonough	46	FALSE	McDonough	50	TRUE	unk
bnn2619	You may be hearing more about the 38-year-old Mr. McDonough and his preoccupation with clean air .	his	64	Mr. McDonough	46	FALSE	McDonough	50	TRUE	unk
bnn2620	Mr. McDonough believes that the well-being of the planet depends on such stratagems as opening windows to cut indoor air pollution , tacking down carpets instead of using toxic glues , and avoiding mahogany , which comes from endangered rain forests . What really stirs his muse , though , is aerobic architecture .	his	270	Mr. McDonough	0	FALSE	McDonough	4	TRUE	unk
bnn2621	Mr. McDonough believes that the well-being of the planet depends on such stratagems as opening windows to cut indoor air pollution , tacking down carpets instead of using toxic glues , and avoiding mahogany , which comes from endangered rain forests . He is now designing a Broadway stage set for a show by the band Kid Creole and the Coconuts .	He	252	McDonough	4	TRUE	Broadway	274	FALSE	unk
bnn2622	Mr. McDonough believes that the well-being of the planet depends on such stratagems as opening windows to cut indoor air pollution , tacking down carpets instead of using toxic glues , and avoiding mahogany , which comes from endangered rain forests . He has designed furniture and homes as well as commercial and office space .	He	252	Mr. McDonough	0	FALSE	McDonough	4	TRUE	unk
bnn2623	Mr. McDonough believes that the well-being of the planet depends on such stratagems as opening windows to cut indoor air pollution , tacking down carpets instead of using toxic glues , and avoiding mahogany , which comes from endangered rain forests . He has put some of his aesthetic ideas into practice with his design of the four-star Quilted Giraffe restaurant -- `` architecturally impeccable , '' Progressive Architecture magazine called it -- and his remodeling of Paul Stuart , the Madison Avenue clothing store .	his	454	McDonough	4	TRUE	Architecture	415	FALSE	unk
bnn2624	Mr. McDonough believes that the well-being of the planet depends on such stratagems as opening windows to cut indoor air pollution , tacking down carpets instead of using toxic glues , and avoiding mahogany , which comes from endangered rain forests . He has put some of his aesthetic ideas into practice with his design of the four-star Quilted Giraffe restaurant -- `` architecturally impeccable , '' Progressive Architecture magazine called it -- and his remodeling of Paul Stuart , the Madison Avenue clothing store .	his	310	McDonough	4	TRUE	Quilted Giraffe	338	FALSE	unk
bnn2625	Mr. McDonough believes that the well-being of the planet depends on such stratagems as opening windows to cut indoor air pollution , tacking down carpets instead of using toxic glues , and avoiding mahogany , which comes from endangered rain forests . He has put some of his aesthetic ideas into practice with his design of the four-star Quilted Giraffe restaurant -- `` architecturally impeccable , '' Progressive Architecture magazine called it -- and his remodeling of Paul Stuart , the Madison Avenue clothing store .	his	271	McDonough	4	TRUE	Quilted Giraffe	338	FALSE	unk
bnn2626	Mr. McDonough believes that the well-being of the planet depends on such stratagems as opening windows to cut indoor air pollution , tacking down carpets instead of using toxic glues , and avoiding mahogany , which comes from endangered rain forests . He has put some of his aesthetic ideas into practice with his design of the four-star Quilted Giraffe restaurant -- `` architecturally impeccable , '' Progressive Architecture magazine called it -- and his remodeling of Paul Stuart , the Madison Avenue clothing store .	He	252	McDonough	4	TRUE	Paul Stuart	472	FALSE	unk
bnn2627	Mr. McDonough is about to tackle his biggest clean-air challenge yet , the proposed Warsaw Trade Center in Poland , the first such center in Eastern Europe .	his	33	Mr. McDonough	0	FALSE	McDonough	4	TRUE	unk
bnn2628	If Mr. McDonough has his way , the Poles will compensate for the trade center 's emissions of carbon dioxide , a prime suspect in the global atmospheric warming many scientists fear .	his	21	Mr. McDonough	3	FALSE	McDonough	7	TRUE	unk
bnn2629	The son of a Seagram 's executive who was stationed in many countries around the world , Mr. McDonough was born in Tokyo and attended 19 schools in places ranging from Hong Kong to Shaker Heights , Ohio , before entering Dartmouth College . At Yale , he designed one of the first solarheated houses to be built in Ireland .	he	251	Seagram	13	FALSE	McDonough	93	TRUE	unk
bnn2630	The son of a Seagram 's executive who was stationed in many countries around the world , Mr. McDonough was born in Tokyo and attended 19 schools in places ranging from Hong Kong to Shaker Heights , Ohio , before entering Dartmouth College . He and a Dartmouth roommate established a company that restored three hydroelectric power plants in Vermont .	He	241	Mr. McDonough	89	FALSE	McDonough	93	TRUE	unk
bnn2631	The son of a Seagram 's executive who was stationed in many countries around the world , Mr. McDonough was born in Tokyo and attended 19 schools in places ranging from Hong Kong to Shaker Heights , Ohio , before entering Dartmouth College . At his first school in the U.S. he was thought a little strange for shutting off open water taps and admonishing his schoolmates to take only brief showers .	his	354	McDonough	93	TRUE	Shaker Heights	181	FALSE	unk
bnn2632	The son of a Seagram 's executive who was stationed in many countries around the world , Mr. McDonough was born in Tokyo and attended 19 schools in places ranging from Hong Kong to Shaker Heights , Ohio , before entering Dartmouth College . At his first school in the U.S. he was thought a little strange for shutting off open water taps and admonishing his schoolmates to take only brief showers .	he	273	McDonough	93	TRUE	Dartmouth College	221	FALSE	unk
bnn2633	The son of a Seagram 's executive who was stationed in many countries around the world , Mr. McDonough was born in Tokyo and attended 19 schools in places ranging from Hong Kong to Shaker Heights , Ohio , before entering Dartmouth College . At his first school in the U.S. he was thought a little strange for shutting off open water taps and admonishing his schoolmates to take only brief showers .	his	244	Seagram	13	FALSE	McDonough	93	TRUE	unk
bnn2634	The son of a Seagram 's executive who was stationed in many countries around the world , Mr. McDonough was born in Tokyo and attended 19 schools in places ranging from Hong Kong to Shaker Heights , Ohio , before entering Dartmouth College . Living in Hong Kong , he says , made him sensitive to the limits on food , power and water supplies .	him	278	McDonough	93	TRUE	Dartmouth College	221	FALSE	unk
bnn2635	The son of a Seagram 's executive who was stationed in many countries around the world , Mr. McDonough was born in Tokyo and attended 19 schools in places ranging from Hong Kong to Shaker Heights , Ohio , before entering Dartmouth College . Living in Hong Kong , he says , made him sensitive to the limits on food , power and water supplies .	he	263	McDonough	93	TRUE	Ohio	198	FALSE	unk
bnn2636	The son of a Seagram 's executive who was stationed in many countries around the world , Mr. McDonough was born in Tokyo and attended 19 schools in places ranging from Hong Kong to Shaker Heights , Ohio , before entering Dartmouth College . He and his father still spend time each summer fly-fishing for salmon in Iceland .	his	248	McDonough	93	TRUE	Hong Kong	168	FALSE	unk
bnn2637	The son of a Seagram 's executive who was stationed in many countries around the world , Mr. McDonough was born in Tokyo and attended 19 schools in places ranging from Hong Kong to Shaker Heights , Ohio , before entering Dartmouth College . He and his father still spend time each summer fly-fishing for salmon in Iceland .	He	241	McDonough	93	TRUE	Shaker Heights	181	FALSE	unk
bnn2638	The son of a Seagram 's executive who was stationed in many countries around the world , Mr. McDonough was born in Tokyo and attended 19 schools in places ranging from Hong Kong to Shaker Heights , Ohio , before entering Dartmouth College . His interest in the natural environment dates from his youth .	his	292	McDonough	93	TRUE	Dartmouth College	221	FALSE	unk
bnn2639	The son of a Seagram 's executive who was stationed in many countries around the world , Mr. McDonough was born in Tokyo and attended 19 schools in places ranging from Hong Kong to Shaker Heights , Ohio , before entering Dartmouth College . His interest in the natural environment dates from his youth .	His	241	Seagram	13	FALSE	McDonough	93	TRUE	unk
bnn2640	The son of a Seagram 's executive who was stationed in many countries around the world , Mr. McDonough was born in Tokyo and attended 19 schools in places ranging from Hong Kong to Shaker Heights , Ohio , before entering Dartmouth College . He earned a master 's degree in architecture from Yale .	He	241	McDonough	93	TRUE	Shaker Heights	181	FALSE	unk
bnn2641	Mr. McDonough 's first professional project fully to reflect his environmental ardor was his 1986 design for the headquarters of the Environmental Defense Fund in New York .	his	89	McDonough	4	TRUE	Environmental Defense Fund	133	FALSE	unk
bnn2642	Mr. McDonough 's first professional project fully to reflect his environmental ardor was his 1986 design for the headquarters of the Environmental Defense Fund in New York .	his	61	Mr. McDonough	0	FALSE	McDonough	4	TRUE	unk
bnn2643	He had worked with Mr. McDonough on an earlier project and recruited him as architect for the trade center .	him	69	Mr. McDonough	19	FALSE	McDonough	23	TRUE	unk
bnn2644	Mr. Dinkins , the Manhattan borough president , can afford more bumbling and stumbling because he holds a comfortable 20-point lead in most of the public-opinion polls . But , in the past 10 days , he has taken a series of body blows to his pride and his reputation that could adversely affect his ability to govern this tumultuous city should he become New York 's first black mayor .	he	344	Mr. Dinkins	0	FALSE	Dinkins	4	TRUE	unk
bnn2645	Mr. Dinkins , the Manhattan borough president , can afford more bumbling and stumbling because he holds a comfortable 20-point lead in most of the public-opinion polls . But , in the past 10 days , he has taken a series of body blows to his pride and his reputation that could adversely affect his ability to govern this tumultuous city should he become New York 's first black mayor .	his	294	Dinkins	4	TRUE	New York	354	FALSE	unk
bnn2646	Mr. Dinkins , the Manhattan borough president , can afford more bumbling and stumbling because he holds a comfortable 20-point lead in most of the public-opinion polls . But , in the past 10 days , he has taken a series of body blows to his pride and his reputation that could adversely affect his ability to govern this tumultuous city should he become New York 's first black mayor .	his	251	Dinkins	4	TRUE	New York	354	FALSE	unk
bnn2647	Mr. Dinkins , the Manhattan borough president , can afford more bumbling and stumbling because he holds a comfortable 20-point lead in most of the public-opinion polls . But , in the past 10 days , he has taken a series of body blows to his pride and his reputation that could adversely affect his ability to govern this tumultuous city should he become New York 's first black mayor .	his	237	Mr. Dinkins	0	FALSE	Dinkins	4	TRUE	unk
bnn2648	Mr. Dinkins , the Manhattan borough president , can afford more bumbling and stumbling because he holds a comfortable 20-point lead in most of the public-opinion polls . But , in the past 10 days , he has taken a series of body blows to his pride and his reputation that could adversely affect his ability to govern this tumultuous city should he become New York 's first black mayor .	he	198	Dinkins	4	TRUE	Manhattan	18	FALSE	unk
bnn2649	Mr. Dinkins , the Manhattan borough president , can afford more bumbling and stumbling because he holds a comfortable 20-point lead in most of the public-opinion polls .	he	95	Mr. Dinkins	0	FALSE	Dinkins	4	TRUE	unk
bnn2650	But Mr. Giuliani , a celebrated prosecutor , has had difficulty switching from his crime-busting , finger-pointing mode to a political stance that suggests he might know something about running this big , troubled city . And now , at the crucial moment , he 's running out of money .	he	255	Mr. Giuliani	4	FALSE	Giuliani	8	TRUE	unk
bnn2651	But Mr. Giuliani , a celebrated prosecutor , has had difficulty switching from his crime-busting , finger-pointing mode to a political stance that suggests he might know something about running this big , troubled city .	he	156	Mr. Giuliani	4	FALSE	Giuliani	8	TRUE	unk
bnn2652	But Mr. Giuliani , a celebrated prosecutor , has had difficulty switching from his crime-busting , finger-pointing mode to a political stance that suggests he might know something about running this big , troubled city .	his	79	Mr. Giuliani	4	FALSE	Giuliani	8	TRUE	unk
bnn2653	For , just as Mr. Giuliani latches on to an issue that has Mr. Dinkins reeling , his campaign desperately needs cash to keep Mr. Ailes 's commercials on the air beyond Wednesday or Thursday .	his	81	Giuliani	18	TRUE	Mr. Ailes	125	FALSE	unk
bnn2654	The 45-year-old Mr. Giuliani has run a negative campaign to pick up votes leaning to Mr. Dinkins . `` He 's got to get Dinkins 's negatives up , '' says Lee Miringoff , director of the Marist College Institute of Public Opinion .	He	102	Giuliani	20	TRUE	Public Opinion	213	FALSE	unk
bnn2655	On the one hand , Mr. Giuliani wants to cut into Mr. Dinkins 's credibility . It has n't helped that he 's waffled on abortion and gay rights , sought the support of both the Liberal and Conservative parties -LRB- he won the Liberal endorsement -RRB- and that he turned to comedian Jackie Mason for help with Jewish voters .	he	260	Giuliani	22	TRUE	Jackie Mason	282	FALSE	unk
bnn2656	On the one hand , Mr. Giuliani wants to cut into Mr. Dinkins 's credibility . It has n't helped that he 's waffled on abortion and gay rights , sought the support of both the Liberal and Conservative parties -LRB- he won the Liberal endorsement -RRB- and that he turned to comedian Jackie Mason for help with Jewish voters .	he	214	Giuliani	22	TRUE	Conservative	187	FALSE	unk
bnn2657	On the one hand , Mr. Giuliani wants to cut into Mr. Dinkins 's credibility . It has n't helped that he 's waffled on abortion and gay rights , sought the support of both the Liberal and Conservative parties -LRB- he won the Liberal endorsement -RRB- and that he turned to comedian Jackie Mason for help with Jewish voters .	he	101	Giuliani	22	TRUE	Mr. Dinkins	49	FALSE	unk
bnn2658	On the one hand , Mr. Giuliani wants to cut into Mr. Dinkins 's credibility . On the other , he seeks to convince voters he 's the new Fiorello LaGuardia -- affable , good-natured and ready to lead New York out of the mess it 's in .	he	121	Giuliani	22	TRUE	Mr. Dinkins	49	FALSE	unk
bnn2659	On the one hand , Mr. Giuliani wants to cut into Mr. Dinkins 's credibility . On the other , he seeks to convince voters he 's the new Fiorello LaGuardia -- affable , good-natured and ready to lead New York out of the mess it 's in .	he	93	Giuliani	22	TRUE	Fiorello LaGuardia	135	FALSE	unk
bnn2660	Mr. Dinkins concedes nothing in his ability to stumble and bumble . He can match Jackie Mason with his own Robert `` Sonny '' Carson , an angry street organizer who was convicted of kidnapping in 1974 .	his	99	Dinkins	4	TRUE	Sonny	117	FALSE	unk
bnn2661	Mr. Dinkins concedes nothing in his ability to stumble and bumble . He can match Jackie Mason with his own Robert `` Sonny '' Carson , an angry street organizer who was convicted of kidnapping in 1974 .	He	68	Dinkins	4	TRUE	Jackie Mason	81	FALSE	unk
bnn2662	Mr. Dinkins concedes nothing in his ability to stumble and bumble .	his	32	Mr. Dinkins	0	FALSE	Dinkins	4	TRUE	unk
bnn2663	Mr. Carson has been charged with being anti-Semitic . Asked about that the other day , he replied , `` Anti-Semitic ?	he	87	Mr. Carson	0	FALSE	Carson	4	TRUE	unk
bnn2664	More troubling for Mr. Dinkins is his record in personal accounting . He says he sold the stock to avoid conflict-of-interest problems in his role as a voting member of the city 's Board of Estimate .	He	70	Dinkins	23	TRUE	Board	181	FALSE	unk
