ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
bnn1826	In a filing with the Securities and Exchange Commission , Mr. Terra said he sold 263,684 First Illinois common shares from Aug. 9 to Aug. 28 for $ 9.9375 to $ 10.5625 a share .	he	73	Terra	62	TRUE	Aug.	123	FALSE	unk
bnn1827	Mr. Terra said in the filing that he sold the stock to decrease his position in the Evanston , Ill. , banking concern . He may sell more shares in the open market or in private transactions , but would n't rule out changing his intentions and buying shares , the filing said .	his	224	Terra	4	TRUE	Evanston	84	FALSE	unk
bnn1828	Mr. Terra said in the filing that he sold the stock to decrease his position in the Evanston , Ill. , banking concern . He may sell more shares in the open market or in private transactions , but would n't rule out changing his intentions and buying shares , the filing said .	He	120	Terra	4	TRUE	Ill.	95	FALSE	unk
bnn1829	Mr. Terra said in the filing that he sold the stock to decrease his position in the Evanston , Ill. , banking concern .	his	64	Terra	4	TRUE	Evanston	84	FALSE	unk
bnn1830	Mr. Terra said in the filing that he sold the stock to decrease his position in the Evanston , Ill. , banking concern .	he	34	Terra	4	TRUE	Evanston	84	FALSE	unk
bnn1831	Rep. Garcia and his wife were found guilty by a federal jury in New York of extorting $ 76,000 from Wedtech Corp. in return for official acts by the New York Democrat .	his	16	Garcia	5	TRUE	New York Democrat	149	FALSE	unk
bnn1832	Mr. Krenz does n't seem to be the knee-jerk hardliner many initially thought he was when the 52-year-old Politburo member was selected last week to succeed Erich Honecker . But he does n't appear to be ready to make broad changes either .	he	177	Krenz	4	TRUE	Erich Honecker	156	FALSE	unk
bnn1833	Mr. Krenz does n't seem to be the knee-jerk hardliner many initially thought he was when the 52-year-old Politburo member was selected last week to succeed Erich Honecker .	he	77	Krenz	4	TRUE	Politburo	105	FALSE	unk
bnn1834	Already last week , Mr. Krenz started overhauling East Germany 's heavily censored and notoriously boring news media . On Thursday , a day after he took office , East German television broke into regular programming to launch a talk show in which viewers call in questions for a panel of officials to answer .	he	145	Krenz	24	TRUE	East Germany	50	FALSE	unk
bnn1835	Mr. Krenz is not only closely identified with his mentor , Mr. Honecker , but also blamed for ordering violent police action against protesters this month and for praising China for sending tanks against student demonstrators . `` The most important thing is that he have a chance . ''	he	264	Krenz	4	TRUE	China	172	FALSE	unk
bnn1836	Mr. Krenz is not only closely identified with his mentor , Mr. Honecker , but also blamed for ordering violent police action against protesters this month and for praising China for sending tanks against student demonstrators . `` I hope he grows with the job , '' says Rainer Eppelmann , a Protestant pastor in East Berlin .	he	238	Krenz	4	TRUE	Mr. Honecker	59	FALSE	unk
bnn1837	Mr. Krenz is not only closely identified with his mentor , Mr. Honecker , but also blamed for ordering violent police action against protesters this month and for praising China for sending tanks against student demonstrators .	his	46	Krenz	4	TRUE	Mr. Honecker	59	FALSE	unk
bnn1838	Although Mr. Krenz is dedicated to East Germany 's conservative vein of communism , there is much about his style that sets him apart from his party comrades .	his	139	Krenz	13	TRUE	East Germany	35	FALSE	unk
bnn1839	Although Mr. Krenz is dedicated to East Germany 's conservative vein of communism , there is much about his style that sets him apart from his party comrades .	him	124	Krenz	13	TRUE	East Germany	35	FALSE	unk
bnn1840	Although Mr. Krenz is dedicated to East Germany 's conservative vein of communism , there is much about his style that sets him apart from his party comrades .	his	104	Krenz	13	TRUE	East Germany	35	FALSE	unk
bnn1841	Unlike Mr. Honecker , who tended to lecture people about socialist values , Mr. Krenz enjoys asking questions . At one point , he asked a worker whether he thought East Germans were fleeing the country because of restrictive travel policies .	he	127	Mr. Honecker	7	FALSE	Krenz	80	TRUE	unk
bnn1842	Unlike Mr. Honecker , who tended to lecture people about socialist values , Mr. Krenz enjoys asking questions . He was later shown on television , fielding questions .	He	112	Mr. Honecker	7	FALSE	Krenz	80	TRUE	unk
bnn1843	Unlike Mr. Honecker , who tended to lecture people about socialist values , Mr. Krenz enjoys asking questions . Indeed , one of his first actions as leader was to visit a gritty machine factory on the outskirts of Berlin and wander among the workers -- a la Gorbachev .	his	128	Krenz	80	TRUE	Berlin	214	FALSE	unk
bnn1844	Rep. Ronnie Flippo -LRB- D. , Ala. -RRB- , one of the members of the delegation , says he was particularly impressed by Mr. Krenz 's ready admission that East Germany needed to change . `` He 's a very tough man , but one who 's also open to arguments , '' adds an aide to West German Chancellor Helmut Kohl .	He	189	Rep. Ronnie Flippo -LRB- D.	0	FALSE	Krenz	124	TRUE	unk
bnn1845	But there 's another side to Mr. Krenz . He moved quickly through the ranks with the help of his patron , Mr. Honecker , and emerged as the heir apparent .	his	93	Krenz	33	TRUE	Mr. Honecker	106	FALSE	unk
bnn1846	But there 's another side to Mr. Krenz . He moved quickly through the ranks with the help of his patron , Mr. Honecker , and emerged as the heir apparent .	He	41	Krenz	33	TRUE	Mr. Honecker	106	FALSE	unk
bnn1847	But there 's another side to Mr. Krenz . Born in a Baltic town in an area which is now part of Poland , he has dedicated his life to the party apparatus .	his	121	Krenz	33	TRUE	Poland	95	FALSE	unk
bnn1848	But there 's another side to Mr. Krenz . Born in a Baltic town in an area which is now part of Poland , he has dedicated his life to the party apparatus .	he	104	Krenz	33	TRUE	Poland	95	FALSE	unk
bnn1849	Barbara Donovan , an expert on East Germany at Radio Free Europe in Munich , says Mr. Krenz may project a smooth image , but she doubts he 's a true reformer . Even if he is , she adds , he appears to have only limited room for maneuver within the Communist Party 's ruling Politburo .	he	187	East Germany	31	FALSE	Krenz	86	TRUE	unk
bnn1850	Barbara Donovan , an expert on East Germany at Radio Free Europe in Munich , says Mr. Krenz may project a smooth image , but she doubts he 's a true reformer . Even if he is , she adds , he appears to have only limited room for maneuver within the Communist Party 's ruling Politburo .	he	168	Krenz	86	TRUE	Politburo	274	FALSE	unk
bnn1851	Barbara Donovan , an expert on East Germany at Radio Free Europe in Munich , says Mr. Krenz may project a smooth image , but she doubts he 's a true reformer .	he	136	Barbara Donovan	0	FALSE	Krenz	86	TRUE	unk
bnn1852	The diplomat adds that Mr. Krenz has several things going for him . And his relative youth could help him project a more vibrant image , contrasting with the perception of Mr. Honecker as an out-of-touch old man .	him	102	Krenz	27	TRUE	Mr. Honecker	172	FALSE	unk
bnn1853	The diplomat adds that Mr. Krenz has several things going for him . And his relative youth could help him project a more vibrant image , contrasting with the perception of Mr. Honecker as an out-of-touch old man .	his	72	Krenz	27	TRUE	Mr. Honecker	172	FALSE	unk
bnn1854	Mr. Oriani said his skepticism of the Utah claims was initially confirmed when his first experiments last spring failed to produce results . When it was restarted , heat output `` really took off '' and produced excess heat for several hours before dying down , he said .	he	262	Oriani	4	TRUE	Utah	38	FALSE	unk
bnn1855	Mr. Oriani said his skepticism of the Utah claims was initially confirmed when his first experiments last spring failed to produce results . `` The results were fascinating , '' he said .	he	178	Oriani	4	TRUE	Utah	38	FALSE	unk
bnn1856	Mr. Oriani said his skepticism of the Utah claims was initially confirmed when his first experiments last spring failed to produce results . But he then borrowed a palladium rod from chemists at Texas A&M who said they were getting excess heat .	he	145	Oriani	4	TRUE	Texas A	195	FALSE	unk
bnn1857	Mr. Oriani said his skepticism of the Utah claims was initially confirmed when his first experiments last spring failed to produce results .	his	79	Oriani	4	TRUE	Utah	38	FALSE	unk
bnn1858	Mr. Oriani said his skepticism of the Utah claims was initially confirmed when his first experiments last spring failed to produce results .	his	16	Oriani	4	TRUE	Utah	38	FALSE	unk
bnn1859	Typical of other experiments , Mr. Oriani said his experiment was `` very erratic . ''	his	47	Typical	0	FALSE	Oriani	35	TRUE	unk
bnn1860	Mr. Junkins was n't optimistic about the short-term outlook , hinting that further workforce reductions may be needed . Further , he said , an internal reorganization to combine several divisions into the Information Technology Group is expected to affect fourth-quarter results by an undisclosed amount .	he	130	Junkins	4	TRUE	Information Technology Group	205	FALSE	unk
bnn1861	Silver prices could also be boosted by strikes in leading producing nations Peru and Mexico , Mr. Demler says . Meanwhile , total fabrication demand for silver has risen six years in a row , he says .	he	191	Mexico	85	FALSE	Demler	98	TRUE	unk
bnn1862	Mr. Savaiko said he sees a possibility of the December contract dropping to $ 1.05 a pound .	he	17	Savaiko	4	TRUE	December	46	FALSE	unk
bnn1863	Profit margins at company-owned McDonald 's outlets in the U.S. `` are holding up quite nicely , '' says Mr. Greenberg . Profits of franchisees have n't been higher since the mid-1970s , he adds .	he	187	U.S.	59	FALSE	Greenberg	109	TRUE	unk
bnn1864	Mr. Jackson , who won the nickname `` Mr. October '' for his World Series exploits , is selling some of his canceled checks to autograph collectors through a dealer for as much as $ 500 each .	his	104	Jackson	4	TRUE	World Series	61	FALSE	unk
bnn1865	Mr. Jackson , who won the nickname `` Mr. October '' for his World Series exploits , is selling some of his canceled checks to autograph collectors through a dealer for as much as $ 500 each .	his	57	Jackson	4	TRUE	Mr. October	38	FALSE	unk
bnn1866	`` For someone who has everything else -- Reggie 's jersey , cap and cards -- his checks might be a nice addition , '' says William Vizas , owner of Bill 's Sports Collectibles in Denver , who examined the checks at the San Francisco card show .	his	78	Reggie	42	TRUE	Denver	180	FALSE	unk
bnn1867	Why Mr. Jackson , who could n't be reached for comment , has made some of his checks available for sale is n't clear . `` I would say he 's definitely not in need of money , '' says Matt Merola , an agent of Mr. Jackson 's based in New York .	he	134	Jackson	8	TRUE	Matt Merola	182	FALSE	unk
bnn1868	`` I would say he 's definitely not in need of money , '' says Matt Merola , an agent of Mr. Jackson 's based in New York . `` He has good investments . ''	He	127	Jackson	93	TRUE	New York	113	FALSE	unk
bnn1869	In his letter and on the basis of his losing vote Tuesday against U.S. aid for the Nicaraguan opposition , Senator Kerry makes clear he has not made that intellectual leap .	he	133	U.S.	66	FALSE	Kerry	115	TRUE	unk
bnn1870	In his letter and on the basis of his losing vote Tuesday against U.S. aid for the Nicaraguan opposition , Senator Kerry makes clear he has not made that intellectual leap .	his	34	U.S.	66	FALSE	Kerry	115	TRUE	unk
bnn1871	In his letter and on the basis of his losing vote Tuesday against U.S. aid for the Nicaraguan opposition , Senator Kerry makes clear he has not made that intellectual leap .	his	3	U.S.	66	FALSE	Kerry	115	TRUE	unk
bnn1872	It should be noted that Mr. Schwartz , who operates out of Englewood , Colo. , is a puckish sort who likes to give his colleagues the needle .	his	115	Schwartz	28	TRUE	Englewood	59	FALSE	unk
bnn1873	That may be because Mr. Gargan , smarting at what he considered slurs on his membership standards made by the rival group , enrolled his dog , Beauregard , as a member of the IAFP . Then he sent the pooch 's picture with the certificate of membership -- it was made out to `` Boris ` Bo ' Regaard '' -- to every newspaper he could think of . -RRB-	he	322	Gargan	24	TRUE	IAFP	175	FALSE	unk
bnn1874	That may be because Mr. Gargan , smarting at what he considered slurs on his membership standards made by the rival group , enrolled his dog , Beauregard , as a member of the IAFP . Then he sent the pooch 's picture with the certificate of membership -- it was made out to `` Boris ` Bo ' Regaard '' -- to every newspaper he could think of . -RRB-	he	187	Gargan	24	TRUE	Regaard	289	FALSE	unk
bnn1875	That may be because Mr. Gargan , smarting at what he considered slurs on his membership standards made by the rival group , enrolled his dog , Beauregard , as a member of the IAFP .	his	133	Gargan	24	TRUE	Beauregard	143	FALSE	unk
bnn1876	That may be because Mr. Gargan , smarting at what he considered slurs on his membership standards made by the rival group , enrolled his dog , Beauregard , as a member of the IAFP .	his	73	Gargan	24	TRUE	IAFP	175	FALSE	unk
bnn1877	That may be because Mr. Gargan , smarting at what he considered slurs on his membership standards made by the rival group , enrolled his dog , Beauregard , as a member of the IAFP .	he	50	Gargan	24	TRUE	Beauregard	143	FALSE	unk
bnn1878	As for Mr. Sala 's qualifications , `` the snooty attorneys for the state of New York decided Mr. Sala was n't qualified because he did n't have a Harvard degree , '' says Mr. Manion .	he	129	Sala	98	TRUE	Harvard	147	FALSE	unk
bnn1879	The other suit was filed by two men in a dispute over $ 100,000 investments each says he made with Mr. Peterson as part of an effort to purchase the Bank of Scottsdale in Scottsdale , Ariz .	he	86	each	76	TRUE	Ariz	184	FALSE	unk
bnn1880	Mr. Peterson took the plaintiffs ' and other investors ' money to a meeting of the bank 's directors . Bank officials , however , showed him the door , and the sale never came off .	him	137	Peterson	4	TRUE	Bank	103	FALSE	unk
bnn1881	Mr. Peterson took the plaintiffs ' and other investors ' money to a meeting of the bank 's directors . `` He said he wanted to show the color of his money , '' recalls Mr. Diebel .	his	145	Peterson	4	TRUE	Mr. Diebel	168	FALSE	unk
bnn1882	Mr. Peterson took the plaintiffs ' and other investors ' money to a meeting of the bank 's directors . `` He said he wanted to show the color of his money , '' recalls Mr. Diebel .	he	114	Peterson	4	TRUE	Mr. Diebel	168	FALSE	unk
bnn1883	Mr. Peterson took the plaintiffs ' and other investors ' money to a meeting of the bank 's directors . `` He said he wanted to show the color of his money , '' recalls Mr. Diebel .	He	106	Peterson	4	TRUE	Mr. Diebel	168	FALSE	unk
bnn1884	Mr. Peterson took the plaintiffs ' and other investors ' money to a meeting of the bank 's directors . Wearing a business suit and western-style hat and boots , he opened up his briefcase and dumped $ 1 million in cash on a table in front of the directors , says Myron Diebel , the bank 's president .	his	174	Peterson	4	TRUE	Myron Diebel	263	FALSE	unk
bnn1885	Mr. Peterson took the plaintiffs ' and other investors ' money to a meeting of the bank 's directors . Wearing a business suit and western-style hat and boots , he opened up his briefcase and dumped $ 1 million in cash on a table in front of the directors , says Myron Diebel , the bank 's president .	he	161	Peterson	4	TRUE	Myron Diebel	263	FALSE	unk
bnn1886	Mr. Valentine , who pleaded guilty to five counts of fraud in federal court in Los Angeles , drove a leased Mercedes and lived in an expensive home on Lido Isle , an island in Newport 's harbor , according to investigators . With the $ 3 million received from investors , he took frequent junkets with friends to exotic locales and leased an expensive BMW for his girlfriend , whom he met at the shop where he got his custom-tailored suits .	his	414	Valentine	4	TRUE	Lido Isle	151	FALSE	unk
bnn1887	Mr. Valentine , who pleaded guilty to five counts of fraud in federal court in Los Angeles , drove a leased Mercedes and lived in an expensive home on Lido Isle , an island in Newport 's harbor , according to investigators . With the $ 3 million received from investors , he took frequent junkets with friends to exotic locales and leased an expensive BMW for his girlfriend , whom he met at the shop where he got his custom-tailored suits .	he	407	Valentine	4	TRUE	Los Angeles	79	FALSE	unk
bnn1888	Mr. Valentine , who pleaded guilty to five counts of fraud in federal court in Los Angeles , drove a leased Mercedes and lived in an expensive home on Lido Isle , an island in Newport 's harbor , according to investigators . With the $ 3 million received from investors , he took frequent junkets with friends to exotic locales and leased an expensive BMW for his girlfriend , whom he met at the shop where he got his custom-tailored suits .	he	382	Valentine	4	TRUE	Lido Isle	151	FALSE	unk
bnn1889	Mr. Valentine , who pleaded guilty to five counts of fraud in federal court in Los Angeles , drove a leased Mercedes and lived in an expensive home on Lido Isle , an island in Newport 's harbor , according to investigators . With the $ 3 million received from investors , he took frequent junkets with friends to exotic locales and leased an expensive BMW for his girlfriend , whom he met at the shop where he got his custom-tailored suits .	his	360	Valentine	4	TRUE	Newport	176	FALSE	unk
bnn1890	Mr. Valentine , who pleaded guilty to five counts of fraud in federal court in Los Angeles , drove a leased Mercedes and lived in an expensive home on Lido Isle , an island in Newport 's harbor , according to investigators . With the $ 3 million received from investors , he took frequent junkets with friends to exotic locales and leased an expensive BMW for his girlfriend , whom he met at the shop where he got his custom-tailored suits .	he	272	Valentine	4	TRUE	Los Angeles	79	FALSE	unk
bnn1891	Unknown to Mr. Tharp , he had fouled his net on a special IRS project to catch catfish farmers and haulers inclined to cheat on their taxes .	his	37	Tharp	15	TRUE	IRS	58	FALSE	unk
bnn1892	Unknown to Mr. Tharp , he had fouled his net on a special IRS project to catch catfish farmers and haulers inclined to cheat on their taxes .	he	23	Tharp	15	TRUE	IRS	58	FALSE	unk
bnn1893	-LRB- Mr. Blodgett , who was convicted in Florida state court of selling unregistered securities and in California state court of unlawful use of the telephone to defraud and deceive , is now on probation . He says he has quit the business and is back in school , majoring in psychology with aspirations to go into industrial psychology . -RRB-	he	215	Blodgett	10	TRUE	California	104	FALSE	unk
bnn1894	-LRB- Mr. Blodgett , who was convicted in Florida state court of selling unregistered securities and in California state court of unlawful use of the telephone to defraud and deceive , is now on probation . He says he has quit the business and is back in school , majoring in psychology with aspirations to go into industrial psychology . -RRB-	He	207	Blodgett	10	TRUE	California	104	FALSE	unk
bnn1895	Mr. Cawthorn said the profit growth in the latest quarter was due to the sale of two Rorer drugs . He said Rorer sold the drugs for `` nice prices '' and will record a combined , pretax gain on the sales of $ 20 million .	He	99	Cawthorn	4	TRUE	Rorer	85	FALSE	unk
bnn1896	Mr. Cawthorn attributed the decline in third-quarter operating profit to the stronger dollar , which reduces the value of overseas profit when it is translated into dollars ; to accelerated buying of Rorer products in the second quarter because of a then-pending July 1 price increase , and to higher marketing expenses for Rorer 's Maalox antacid , whose sales and market share in the U.S. had slipped in the first half of 1989 . A `` big chunk '' of that additional spending came in the third quarter , he said .	he	505	Cawthorn	4	TRUE	Maalox	333	FALSE	unk
bnn1897	Mr. Cawthorn attributed the decline in third-quarter operating profit to the stronger dollar , which reduces the value of overseas profit when it is translated into dollars ; to accelerated buying of Rorer products in the second quarter because of a then-pending July 1 price increase , and to higher marketing expenses for Rorer 's Maalox antacid , whose sales and market share in the U.S. had slipped in the first half of 1989 . He said Rorer will spend $ 15 million to $ 20 million more on Maalox advertising and promotion in the second half of 1989 than in the year-earlier period .	He	431	Cawthorn	4	TRUE	July	263	FALSE	unk
bnn1898	Mr. Cawthorn attributed the decline in third-quarter operating profit to the stronger dollar , which reduces the value of overseas profit when it is translated into dollars ; to accelerated buying of Rorer products in the second quarter because of a then-pending July 1 price increase , and to higher marketing expenses for Rorer 's Maalox antacid , whose sales and market share in the U.S. had slipped in the first half of 1989 . `` We had underfunded Maalox for a year , '' he said , because the company was concentrating on research and development and promoting other drugs .	he	476	Cawthorn	4	TRUE	Rorer	200	FALSE	unk
bnn1899	Mr. Cawthorn attributed the decline in third-quarter operating profit to the stronger dollar , which reduces the value of overseas profit when it is translated into dollars ; to accelerated buying of Rorer products in the second quarter because of a then-pending July 1 price increase , and to higher marketing expenses for Rorer 's Maalox antacid , whose sales and market share in the U.S. had slipped in the first half of 1989 . He said Rorer opted to sell Asilone and Thrombinar to raise revenue that would `` kick start '' its increased marketing efforts behind Maalox , still its top-selling product with about $ 215 million in world-wide sales in 1988 .	He	431	Cawthorn	4	TRUE	Rorer	200	FALSE	unk
bnn1900	Yet Mr. Rosen has turned the import phenomenon to his advantage . But six years ago he also began importing from the Far East .	he	84	Rosen	8	TRUE	Far East	117	FALSE	unk
bnn1901	Yet Mr. Rosen has turned the import phenomenon to his advantage . To maintain control over production and avoid overdependence on foreign sources , he says he still makes most of his furs in the U.S. .	his	179	Rosen	8	TRUE	U.S.	195	FALSE	unk
bnn1902	Yet Mr. Rosen has turned the import phenomenon to his advantage . To maintain control over production and avoid overdependence on foreign sources , he says he still makes most of his furs in the U.S. .	he	156	Rosen	8	TRUE	U.S.	195	FALSE	unk
bnn1903	Yet Mr. Rosen has turned the import phenomenon to his advantage . To maintain control over production and avoid overdependence on foreign sources , he says he still makes most of his furs in the U.S. .	he	148	Rosen	8	TRUE	U.S.	195	FALSE	unk
bnn1904	Yet Mr. Rosen has turned the import phenomenon to his advantage . Two years later , he opened one in West Germany .	he	84	Rosen	8	TRUE	West Germany	101	FALSE	unk
bnn1905	Yet Mr. Rosen has turned the import phenomenon to his advantage . In 1982 , he started a factory in Greece .	he	76	Rosen	8	TRUE	Greece	100	FALSE	unk
bnn1906	Inspired by imports , Mr. Rosen now makes fur muffs , hats and flings . Next he will be testing pictured embroidery -LRB- called kalega -RRB- made in the Far East .	he	77	Rosen	26	TRUE	Far East	154	FALSE	unk
bnn1907	Inspired by imports , Mr. Rosen now makes fur muffs , hats and flings . From Asia , he has mink jackets with floral patterns made by using different colored furs .	he	84	Rosen	26	TRUE	Asia	77	FALSE	unk
bnn1908	Inspired by imports , Mr. Rosen now makes fur muffs , hats and flings . He has leather jackets from Turkey that are lined with eel skin and topped off with raccoon-skin collars .	He	72	Rosen	26	TRUE	Turkey	100	FALSE	unk
bnn1909	Mr. Rosen is also pushing retail sales . This year he bought two stores , one in Brooklyn and one in Queens .	he	51	Rosen	4	TRUE	Brooklyn	81	FALSE	unk
bnn1910	In other moves , Mr. Rosen says he bought a truck three years ago to reach more retailers . Small retailers who ca n't afford to travel to his New York showroom have become fair game .	his	139	Rosen	21	TRUE	New York	143	FALSE	unk
bnn1911	In other moves , Mr. Rosen says he bought a truck three years ago to reach more retailers . Since then he has expanded his fleet and can now bring his furs to the front door of retailers as far away as the Midwest .	his	147	Rosen	21	TRUE	Midwest	206	FALSE	unk
bnn1912	In other moves , Mr. Rosen says he bought a truck three years ago to reach more retailers . Since then he has expanded his fleet and can now bring his furs to the front door of retailers as far away as the Midwest .	his	119	Rosen	21	TRUE	Midwest	206	FALSE	unk
bnn1913	In other moves , Mr. Rosen says he bought a truck three years ago to reach more retailers . Since then he has expanded his fleet and can now bring his furs to the front door of retailers as far away as the Midwest .	he	103	Rosen	21	TRUE	Midwest	206	FALSE	unk
bnn1914	`` You ca n't make a commodity out of a luxury , '' insists Mr. Purnick , the New York furrier . He contends that chasing consumers with low-priced imports will harm the industry in the long run by reducing the prestige of furs .	He	97	Purnick	64	TRUE	New York	78	FALSE	unk
bnn1915	Mr. Amon , 46 years old , is the company 's director of quality assurance ; most recently , he served as vice president , operations , for Coca-Cola Enterprises .	he	92	Amon	4	TRUE	Coca-Cola Enterprises	139	FALSE	unk
bnn1916	In a speech prepared for delivery to London 's financial community , Mr. Lawson summed up current economic policy as a battle to wring inflation out of the British economy , using high interest rates as `` the essential instrument '' to carry out the campaign . Two weeks after boosting base rates to 15 % , he pledged that `` rates will have to remain high for some time to come . ''	he	308	London	37	FALSE	Lawson	73	TRUE	unk
bnn1917	Mr. Lawson 's speech , delivered at the Lord Mayor of London 's annual dinner at Mansion House , came on the heels of a grueling period for the U.K. economy . Two weeks ago , in a campaign to blunt inflation at home and arrest a world-wide plunge in the pound , he raised base rates a full percentage point to 15 % .	he	262	Lawson	4	TRUE	U.K.	144	FALSE	unk
bnn1918	Although the New York market plunge prompted a 70.5-point drop in the London Financial Times-Stock Exchange 100 Share Index , Mr. Leigh-Pemberton declared `` that the experience owed nothing to the particular problems of the British economy . '' Specifically , he pointed out that compared with the U.S. market , the U.K. has far fewer highly leveraged junk-bond financings .	he	261	New York	13	FALSE	Leigh-Pemberton	130	TRUE	unk
bnn1919	Discussing future monetary arrangements , Mr. Lawson repeated the Thatcher government 's commitment to join the exchange rate mechanism of the European Monetary System , but he did n't indicate when .	he	174	Lawson	46	TRUE	European Monetary System	143	FALSE	unk
bnn1920	Ms. Davis said the new machines could steal some sales away from Olivetti 's own minicomputers , but would bring new sales among professionals such as engineers , stockbrokers and medical doctors . `` We think the worst is over '' in the European information-technology market , she said .	she	279	Davis	4	TRUE	Olivetti	65	FALSE	unk
bnn1921	Ms. Davis said the new machines could steal some sales away from Olivetti 's own minicomputers , but would bring new sales among professionals such as engineers , stockbrokers and medical doctors . Although Olivetti 's profits tumbled 40 % in the first half of this year , she believes Olivetti 's restructuring last fall and its introduction of new products will begin to bear fruit with an earnings rebound next year , especially if it can fulfill its promise to deliver the new machines by December .	she	273	Davis	4	TRUE	Olivetti	65	FALSE	unk
bnn1922	'' Mr. Milunovich said he was revising his estimate for DEC 's current year from $ 8.20 a share to `` well below $ 8 , '' although he has n't settled on a final number .	he	131	Milunovich	7	TRUE	DEC	56	FALSE	unk
bnn1923	'' Mr. Milunovich said he was revising his estimate for DEC 's current year from $ 8.20 a share to `` well below $ 8 , '' although he has n't settled on a final number .	his	39	Milunovich	7	TRUE	DEC	56	FALSE	unk
bnn1924	'' Mr. Milunovich said he was revising his estimate for DEC 's current year from $ 8.20 a share to `` well below $ 8 , '' although he has n't settled on a final number .	he	23	Milunovich	7	TRUE	DEC	56	FALSE	unk
bnn1925	Although overall revenues were stronger , Mr. Schulman said , DEC `` drew down its European backlog '' and had flat world-wide orders overall . `` The bottom line is that it 's more hand to mouth than it has been before , '' he said .	he	225	Schulman	46	TRUE	DEC	62	FALSE	unk
bnn1926	Mr. Schulman said he believes that the roll-out of DEC 's new mainframe will `` occur somewhat more leisurely '' than many of his investment colleagues expect . For reasons he would n't elaborate on , he said he 's sure that schedule wo n't be met , meaning less profit impact from the product for DEC in the next few quarters .	he	209	Schulman	4	TRUE	DEC	51	FALSE	unk
bnn1927	Mr. Schulman said he believes that the roll-out of DEC 's new mainframe will `` occur somewhat more leisurely '' than many of his investment colleagues expect . For reasons he would n't elaborate on , he said he 's sure that schedule wo n't be met , meaning less profit impact from the product for DEC in the next few quarters .	he	201	Schulman	4	TRUE	DEC	51	FALSE	unk
bnn1928	Mr. Schulman said he believes that the roll-out of DEC 's new mainframe will `` occur somewhat more leisurely '' than many of his investment colleagues expect . For reasons he would n't elaborate on , he said he 's sure that schedule wo n't be met , meaning less profit impact from the product for DEC in the next few quarters .	he	173	Schulman	4	TRUE	DEC	51	FALSE	unk
bnn1929	Mr. Schulman said he believes that the roll-out of DEC 's new mainframe will `` occur somewhat more leisurely '' than many of his investment colleagues expect . He said current expectations are for an entry level machine to be shipped in December , with all of the more sophisticated versions out by June .	He	161	Schulman	4	TRUE	DEC	51	FALSE	unk
bnn1930	Mr. Schulman said he believes that the roll-out of DEC 's new mainframe will `` occur somewhat more leisurely '' than many of his investment colleagues expect .	his	126	Schulman	4	TRUE	DEC	51	FALSE	unk
bnn1931	Mr. Schulman said he believes that the roll-out of DEC 's new mainframe will `` occur somewhat more leisurely '' than many of his investment colleagues expect .	he	18	Schulman	4	TRUE	DEC	51	FALSE	unk
bnn1932	Although you may have forgotten , public opinion about Gen. Noriega is where it is in large measure because of my investigation of his years of involvement in narcotics smuggling -LRB- and simultaneous work as a U.S. operative -RRB- .	his	131	Noriega	60	TRUE	U.S.	212	FALSE	unk
bnn1933	It was during those hearings that the nation first learned the breadth and depth of Gen. Noriega 's criminality , and of his enduring relationships with a variety of U.S. government agencies .	his	121	Noriega	89	TRUE	U.S.	166	FALSE	unk
bnn1934	Those hearings also highlighted how Gen. Noriega was able to use his relationships with these agencies to delay U.S. action against him , and to exploit the administration 's obsession with overthrowing the Sandinistas to protect his own drug-dealing .	his	230	Noriega	41	TRUE	U.S.	112	FALSE	unk
bnn1935	Those hearings also highlighted how Gen. Noriega was able to use his relationships with these agencies to delay U.S. action against him , and to exploit the administration 's obsession with overthrowing the Sandinistas to protect his own drug-dealing .	him	132	Noriega	41	TRUE	U.S.	112	FALSE	unk
bnn1936	Those hearings also highlighted how Gen. Noriega was able to use his relationships with these agencies to delay U.S. action against him , and to exploit the administration 's obsession with overthrowing the Sandinistas to protect his own drug-dealing .	his	65	Noriega	41	TRUE	U.S.	112	FALSE	unk
bnn1937	Mr. Chan used to be an oddity in Hanoi : a private entrepreneur . His business success made him an official target in pre-reform days .	him	92	Chan	4	TRUE	Hanoi	33	FALSE	unk
bnn1938	Mr. Chan used to be an oddity in Hanoi : a private entrepreneur . His business success made him an official target in pre-reform days .	His	66	Chan	4	TRUE	Hanoi	33	FALSE	unk
bnn1939	After years of experimenting , Mr. Chan produced a heavy-duty bicycle tire that outlasted its state-produced rival . District police in 1983 descended on his suburban home , which he and his large family used as both residence and factory , and demanded proof the house and equipment were his .	his	289	Chan	35	TRUE	District	117	FALSE	unk
bnn1940	After years of experimenting , Mr. Chan produced a heavy-duty bicycle tire that outlasted its state-produced rival . District police in 1983 descended on his suburban home , which he and his large family used as both residence and factory , and demanded proof the house and equipment were his .	his	187	Chan	35	TRUE	District	117	FALSE	unk
bnn1941	After years of experimenting , Mr. Chan produced a heavy-duty bicycle tire that outlasted its state-produced rival . District police in 1983 descended on his suburban home , which he and his large family used as both residence and factory , and demanded proof the house and equipment were his .	he	180	Chan	35	TRUE	District	117	FALSE	unk
